,CustomerID,Recency,Frequency,Monetary,R,F,M,RFM,Loyalty
467,12943.0,301,1,-3.75,4,4,4,12,Bronze
468,12944.0,35,30,604.5099999999999,2,3,3,8,Gold
469,12945.0,288,23,462.95000000000005,4,3,3,10,Silver
470,12947.0,143,103,1407.2900000000002,3,1,2,6,Diamond
471,12948.0,16,118,2053.7,1,1,1,3,Platinum
472,12949.0,30,219,4143.0199999999995,2,1,1,4,Platinum
473,12950.0,2,23,1843.0,1,3,1,5,Platinum
474,12951.0,8,65,1042.07,1,2,2,5,Platinum
475,12952.0,5,80,1382.8400000000001,1,2,2,5,Platinum
476,12953.0,9,17,329.85,1,4,3,8,Gold
477,12955.0,1,183,4734.26,1,1,1,3,Platinum
478,12956.0,306,19,108.07,4,3,4,11,Bronze
479,12957.0,4,244,3979.04,1,1,1,3,Platinum
480,12962.0,7,16,266.39,1,4,4,9,Gold
481,12963.0,8,96,1841.0300000000002,1,2,1,4,Platinum
482,12965.0,89,108,769.8100000000001,3,1,2,6,Diamond
483,12966.0,9,10,160.18,1,4,4,9,Gold
484,12967.0,3,33,1194.75,1,3,2,6,Diamond
485,12968.0,112,5,135.95,3,4,4,11,Bronze
486,12970.0,7,129,405.47,1,1,3,5,Platinum
487,12971.0,3,308,10930.259999999998,1,1,1,3,Platinum
488,12974.0,197,8,144.8,4,4,4,12,Bronze
489,12976.0,211,22,738.6,4,3,2,9,Gold
490,12977.0,156,9,39.24,4,4,4,12,Bronze
491,12980.0,155,24,7092.060000000001,4,3,1,8,Gold
492,12981.0,29,20,372.2199999999999,2,3,3,8,Gold
493,12982.0,239,34,377.20000000000005,4,3,3,10,Silver
494,12984.0,18,4,97.5,2,4,4,10,Silver
495,12985.0,0,78,1215.6200000000001,1,2,2,5,Platinum
496,12987.0,73,30,545.0,3,3,3,9,Gold
497,12988.0,292,83,505.82000000000005,4,2,3,9,Gold
498,12989.0,3,68,6854.51,1,2,1,4,Platinum
499,12990.0,31,13,409.5000000000001,2,4,3,9,Gold
500,12991.0,23,31,503.76000000000005,2,3,3,8,Gold
501,12993.0,23,27,414.75999999999993,2,3,3,8,Gold
502,12994.0,4,73,902.2199999999999,1,2,2,5,Platinum
503,12995.0,77,5,200.72,3,4,4,11,Bronze
504,12997.0,22,67,1197.94,2,2,2,6,Diamond
505,12999.0,196,28,455.88,4,3,3,10,Silver
506,13000.0,106,31,534.8500000000001,3,3,3,9,Gold
507,13001.0,4,340,9765.07,1,1,1,3,Platinum
508,13002.0,318,7,120.94999999999999,4,4,4,12,Bronze
509,13003.0,105,6,149.05,3,4,4,11,Bronze
510,13004.0,11,409,5613.43,1,1,1,3,Platinum
511,13005.0,173,29,468.95000000000005,4,3,3,10,Silver
512,13006.0,56,4,81.57,3,4,4,11,Bronze
513,13008.0,323,15,178.47,4,4,4,12,Bronze
514,13011.0,372,3,50.550000000000004,4,4,4,12,Bronze
515,13012.0,9,106,1296.6200000000001,1,1,2,4,Platinum
516,13013.0,1,222,4786.99,1,1,1,3,Platinum
517,13014.0,2,124,3365.4300000000003,1,1,1,3,Platinum
518,13015.0,53,175,3339.6400000000003,3,1,1,5,Platinum
519,13016.0,73,47,789.8899999999999,3,2,2,7,Diamond
520,13017.0,7,1,204.0,1,4,4,9,Gold
521,13018.0,16,459,7272.75,1,1,1,3,Platinum
522,13021.0,4,134,2584.4,1,1,1,3,Platinum
523,13023.0,64,40,689.9000000000001,3,3,2,8,Gold
524,13026.0,1,43,936.1500000000001,1,2,2,5,Platinum
525,13027.0,113,26,6912.0,3,3,1,7,Diamond
526,13028.0,22,47,659.6800000000001,2,2,2,6,Diamond
527,13029.0,30,10,1247.5,2,4,2,8,Gold
528,13030.0,11,92,752.4399999999999,1,2,2,5,Platinum
529,13032.0,38,75,996.5200000000002,2,2,2,6,Diamond
530,13033.0,357,11,190.54999999999998,4,4,4,12,Bronze
531,13034.0,54,37,642.7700000000001,3,3,3,9,Gold
532,13035.0,57,30,886.6299999999999,3,3,2,8,Gold
533,13037.0,138,48,881.07,3,2,2,7,Diamond
534,13038.0,80,28,908.46,3,3,2,8,Gold
535,13040.0,8,43,676.99,1,2,2,5,Platinum
536,13043.0,253,14,471.57000000000005,4,4,3,11,Bronze
537,13044.0,291,33,560.47,4,3,3,10,Silver
538,13045.0,99,18,305.28,3,3,3,9,Gold
539,13046.0,30,35,629.31,2,3,3,8,Gold
540,13047.0,31,196,3079.1,2,1,1,4,Platinum
541,13048.0,14,136,1789.4099999999999,1,1,1,3,Platinum
542,13049.0,64,14,656.6800000000002,3,4,2,9,Gold
543,13050.0,9,422,5684.61,1,1,1,3,Platinum
544,13052.0,212,18,348.15000000000003,4,3,3,10,Silver
545,13055.0,64,78,1201.96,3,2,2,7,Diamond
546,13058.0,24,8,271.4,2,4,4,10,Silver
547,13059.0,249,8,183.4,4,4,4,12,Bronze
548,13060.0,253,15,307.53000000000003,4,4,3,11,Bronze
549,13061.0,72,10,248.61,3,4,4,11,Bronze
550,13062.0,191,11,346.98,4,4,3,11,Bronze
551,13064.0,12,68,1105.5900000000001,1,2,2,5,Platinum
552,13065.0,373,14,205.85999999999999,4,4,4,12,Bronze
553,13066.0,24,49,430.9,2,2,3,7,Diamond
554,13067.0,82,15,115.46000000000001,3,4,4,11,Bronze
555,13068.0,10,2,344.0,1,4,3,8,Gold
556,13069.0,0,469,3713.14,1,1,1,3,Platinum
557,13070.0,192,9,228.8,4,4,4,12,Bronze
558,13072.0,266,7,177.14999999999998,4,4,4,12,Bronze
559,13075.0,129,22,919.6100000000001,3,3,2,8,Gold
560,13077.0,1,111,728.0200000000001,1,1,2,4,Platinum
561,13078.0,1,380,12432.28,1,1,1,3,Platinum
562,13079.0,4,6,220.09999999999997,1,4,4,9,Gold
563,13080.0,179,6,58.08,4,4,4,12,Bronze
564,13081.0,1,1061,27964.48,1,1,1,3,Platinum
565,13082.0,126,75,3595.48,3,2,1,6,Diamond
566,13083.0,4,18,303.75,1,3,3,7,Diamond
567,13085.0,157,29,272.38,4,3,4,11,Bronze
568,13089.0,2,1853,57322.130000000005,1,1,1,3,Platinum
569,13090.0,8,161,8689.39,1,1,1,3,Platinum
570,13091.0,21,24,319.82,2,3,3,8,Gold
571,13092.0,70,26,459.83000000000004,3,3,3,9,Gold
572,13093.0,267,170,7741.47,4,1,1,6,Diamond
573,13094.0,21,30,1708.8600000000001,2,3,1,6,Diamond
574,13095.0,70,6,74.4,3,4,4,11,Bronze
575,13097.0,32,435,5886.12,2,1,1,4,Platinum
576,13098.0,1,605,28658.879999999997,1,1,1,3,Platinum
577,13099.0,99,1,207.35999999999999,3,4,4,11,Bronze
578,13101.0,234,8,101.19,4,4,4,12,Bronze
579,13102.0,1,310,6336.29,1,1,1,3,Platinum
580,13103.0,39,8,243.94,2,4,4,10,Silver
581,13104.0,3,20,1098.48,1,3,2,6,Diamond
582,13106.0,128,2,59.5,3,4,4,11,Bronze
583,13107.0,44,60,1524.0700000000004,2,2,2,6,Diamond
584,13108.0,372,10,350.05999999999995,4,4,3,11,Bronze
585,13109.0,2,50,766.84,1,2,2,5,Platinum
586,13110.0,31,146,1452.8700000000001,2,1,2,5,Platinum
587,13113.0,0,280,10510.0,1,1,1,3,Platinum
588,13115.0,8,132,2205.63,1,1,1,3,Platinum
589,13116.0,117,31,485.19,3,3,3,9,Gold
590,13117.0,21,76,984.9100000000001,2,2,2,6,Diamond
591,13118.0,19,82,1125.0,2,2,2,6,Diamond
592,13120.0,238,1,30.599999999999998,4,4,4,12,Bronze
593,13121.0,269,53,254.72999999999996,4,2,4,10,Silver
594,13122.0,94,55,922.39,3,2,2,7,Diamond
595,13124.0,89,222,3756.33,3,1,1,5,Platinum
596,13126.0,4,142,2056.29,1,1,1,3,Platinum
597,13127.0,77,15,259.16999999999996,3,4,4,11,Bronze
598,13130.0,94,2,64.0,3,4,4,11,Bronze
599,13131.0,23,46,1039.3000000000002,2,2,2,6,Diamond
600,13132.0,261,3,77.3,4,4,4,12,Bronze
601,13133.0,273,7,109.80000000000001,4,4,4,12,Bronze
602,13134.0,72,105,1740.63,3,1,1,5,Platinum
603,13135.0,196,1,3096.0,4,4,1,9,Gold
604,13136.0,50,139,2545.38,2,1,1,4,Platinum
605,13137.0,10,688,3557.96,1,1,1,3,Platinum
606,13138.0,22,63,962.39,2,2,2,6,Diamond
607,13139.0,16,174,5055.790000000001,1,1,1,3,Platinum
608,13140.0,108,45,422.47,3,2,3,8,Gold
609,13141.0,84,136,2385.8,3,1,1,5,Platinum
610,13142.0,19,23,307.0899999999999,2,3,3,8,Gold
611,13144.0,332,3,110.94999999999999,4,4,4,12,Bronze
612,13145.0,39,7,614.77,2,4,3,9,Gold
613,13146.0,26,17,228.91,2,4,4,10,Silver
614,13147.0,10,4,712.8000000000001,1,4,2,7,Diamond
615,13148.0,29,340,3324.62,2,1,1,4,Platinum
616,13149.0,14,86,1676.0600000000002,1,2,1,4,Platinum
617,13151.0,203,75,1250.3700000000003,4,2,2,8,Gold
618,13153.0,5,15,486.22,1,4,3,8,Gold
619,13154.0,144,1,-611.86,4,4,4,12,Bronze
620,13155.0,33,85,971.7600000000002,2,2,2,6,Diamond
621,13157.0,49,89,1721.57,2,2,1,5,Platinum
622,13158.0,94,79,1201.06,3,2,2,7,Diamond
623,13159.0,8,121,1371.25,1,1,2,4,Platinum
624,13160.0,22,4,91.8,2,4,4,10,Silver
625,13161.0,313,8,112.75,4,4,4,12,Bronze
626,13162.0,122,82,1644.9899999999998,3,2,1,6,Diamond
627,13165.0,46,42,1021.48,2,2,2,6,Diamond
628,13166.0,282,42,414.70000000000005,4,2,3,9,Gold
629,13167.0,18,65,791.3299999999999,2,2,2,6,Diamond
630,13168.0,36,128,1290.5400000000002,2,1,2,5,Platinum
631,13169.0,63,13,712.88,3,4,2,9,Gold
632,13170.0,26,30,108.81,2,3,4,9,Gold
633,13171.0,8,48,426.80999999999995,1,2,3,6,Diamond
634,13173.0,4,43,353.65000000000003,1,2,3,6,Diamond
635,13174.0,16,293,2742.8200000000006,1,1,1,3,Platinum
636,13176.0,46,67,481.49000000000007,2,2,3,7,Diamond
637,13177.0,64,17,282.45,3,4,4,11,Bronze
638,13178.0,26,265,5725.469999999999,2,1,1,4,Platinum
639,13182.0,45,11,121.18,2,4,4,10,Silver
640,13183.0,7,94,3957.7800000000007,1,2,1,4,Platinum
641,13184.0,14,181,1616.4499999999998,1,1,1,3,Platinum
642,13185.0,267,1,71.4,4,4,4,12,Bronze
643,13186.0,39,84,1539.69,2,2,2,6,Diamond
644,13187.0,337,37,236.01999999999998,4,3,4,11,Bronze
645,13188.0,11,2,114.60000000000001,1,4,4,9,Gold
646,13189.0,18,29,260.67999999999995,2,3,4,9,Gold
647,13192.0,95,63,911.9400000000002,3,2,2,7,Diamond
648,13193.0,61,25,112.08,3,3,4,10,Silver
649,13194.0,135,3,60.7,3,4,4,11,Bronze
650,13196.0,11,110,1797.78,1,1,1,3,Platinum
651,13198.0,10,229,3384.09,1,1,1,3,Platinum
652,13199.0,3,120,9803.96,1,1,1,3,Platinum
653,13200.0,19,46,870.0900000000001,2,2,2,6,Diamond
654,13203.0,9,57,869.4599999999999,1,2,2,5,Platinum
655,13207.0,15,8,250.26000000000002,1,4,4,9,Gold
656,13208.0,58,149,1199.6499999999999,3,1,2,6,Diamond
657,13209.0,30,329,5820.16,2,1,1,4,Platinum
658,13210.0,93,22,353.48,3,3,3,9,Gold
659,13211.0,10,55,1095.4199999999996,1,2,2,5,Platinum
660,13212.0,9,142,779.33,1,1,2,4,Platinum
661,13213.0,56,92,1518.43,3,2,2,7,Diamond
662,13216.0,267,5,333.74,4,4,3,11,Bronze
663,13217.0,122,7,133.62000000000003,3,4,4,11,Bronze
664,13218.0,127,5,62.64,3,4,4,11,Bronze
665,13220.0,78,21,819.29,3,3,2,8,Gold
666,13221.0,240,66,847.4100000000001,4,2,2,8,Gold
667,13223.0,200,5,163.20000000000002,4,4,4,12,Bronze
668,13224.0,60,109,2150.8499999999995,3,1,1,5,Platinum
669,13225.0,3,34,6083.04,1,3,1,5,Platinum
670,13226.0,273,16,108.21,4,4,4,12,Bronze
671,13227.0,201,9,257.7,4,4,4,12,Bronze
672,13228.0,81,2,358.0,3,4,3,10,Silver
673,13229.0,225,10,160.95,4,4,4,12,Bronze
674,13230.0,4,588,2712.0699999999997,1,1,1,3,Platinum
675,13232.0,12,202,1328.35,1,1,2,4,Platinum
676,13233.0,74,43,605.1199999999999,3,2,3,8,Gold
677,13235.0,211,59,101.17000000000019,4,2,4,10,Silver
678,13236.0,24,39,727.2700000000001,2,3,2,7,Diamond
679,13238.0,11,32,680.8299999999999,1,3,2,6,Diamond
680,13239.0,261,22,329.56,4,3,3,10,Silver
681,13240.0,96,67,663.6500000000001,3,2,2,7,Diamond
682,13242.0,112,13,270.40000000000003,3,4,4,11,Bronze
683,13243.0,203,57,585.12,4,2,3,9,Gold
684,13244.0,92,27,121.74,3,3,4,10,Silver
685,13245.0,50,16,430.5,2,4,3,9,Gold
686,13246.0,18,138,1896.3200000000002,2,1,1,4,Platinum
687,13247.0,17,25,501.11999999999995,2,3,3,8,Gold
688,13248.0,124,26,465.67999999999995,3,3,3,9,Gold
689,13249.0,92,23,711.41,3,3,2,8,Gold
690,13253.0,156,36,1030.3999999999999,4,3,2,9,Gold
691,13255.0,3,14,390.65999999999997,1,4,3,8,Gold
692,13256.0,14,1,0.0,1,4,4,9,Gold
693,13258.0,11,36,672.83,1,3,2,6,Diamond
694,13259.0,61,81,283.18,3,2,4,9,Gold
695,13260.0,61,8,557.62,3,4,3,10,Silver
696,13261.0,268,9,944.1,4,4,2,10,Silver
697,13262.0,263,11,200.29,4,4,4,12,Bronze
698,13263.0,1,1667,7436.93,1,1,1,3,Platinum
699,13265.0,53,90,2092.6600000000003,3,2,1,6,Diamond
700,13266.0,11,202,3717.67,1,1,1,3,Platinum
701,13267.0,2,224,4404.4400000000005,1,1,1,3,Platinum
702,13268.0,17,440,3127.7000000000003,2,1,1,4,Platinum
703,13269.0,1,319,5312.970000000001,1,1,1,3,Platinum
704,13270.0,366,1,590.0,4,4,3,11,Bronze
705,13271.0,37,92,172.36999999999998,2,2,4,8,Gold
706,13272.0,31,15,276.56000000000006,2,4,4,10,Silver
707,13273.0,113,16,138.98,3,4,4,11,Bronze
708,13276.0,63,30,590.93,3,3,3,9,Gold
709,13277.0,15,8,258.4,1,4,4,9,Gold
710,13278.0,40,46,542.73,2,2,3,7,Diamond
711,13279.0,64,11,126.3,3,4,4,11,Bronze
712,13280.0,122,82,798.46,3,2,2,7,Diamond
713,13282.0,18,40,1047.8400000000001,2,3,2,7,Diamond
714,13283.0,59,7,93.66,3,4,4,11,Bronze
715,13284.0,322,14,196.15,4,4,4,12,Bronze
716,13285.0,23,187,2709.1200000000003,2,1,1,4,Platinum
717,13291.0,155,42,361.11,4,2,3,9,Gold
718,13292.0,38,31,578.9399999999999,2,3,3,8,Gold
719,13294.0,189,54,873.74,4,2,2,8,Gold
720,13295.0,359,11,197.95,4,4,4,12,Bronze
721,13296.0,137,5,87.4,3,4,4,11,Bronze
722,13297.0,7,59,2089.85,1,2,1,4,Platinum
723,13298.0,1,2,360.0,1,4,3,8,Gold
724,13299.0,268,5,142.5,4,4,4,12,Bronze
725,13300.0,164,22,365.29,4,3,3,10,Silver
726,13301.0,103,81,618.09,3,2,3,8,Gold
727,13302.0,155,1,63.75,4,4,4,12,Bronze
728,13304.0,351,21,300.41999999999996,4,3,3,10,Silver
729,13305.0,4,81,2000.8599999999997,1,2,1,4,Platinum
730,13307.0,120,1,15.0,3,4,4,11,Bronze
731,13308.0,22,57,1367.6100000000001,2,2,2,6,Diamond
732,13309.0,7,107,1456.79,1,1,2,4,Platinum
733,13310.0,8,77,1083.63,1,2,2,5,Platinum
734,13311.0,4,26,598.57,1,3,3,7,Diamond
735,13313.0,22,78,1555.32,2,2,2,6,Diamond
736,13314.0,1,74,593.51,1,2,3,6,Diamond
737,13316.0,37,87,5570.6900000000005,2,2,1,5,Platinum
738,13317.0,64,135,2140.07,3,1,1,5,Platinum
739,13318.0,1,20,640.7600000000001,1,3,3,7,Diamond
740,13319.0,5,500,10664.34,1,1,1,3,Platinum
741,13320.0,70,109,1475.2,3,1,2,6,Diamond
742,13321.0,72,11,567.36,3,4,3,10,Silver
743,13322.0,17,25,199.48,2,3,4,9,Gold
744,13323.0,3,21,787.8499999999999,1,3,2,6,Diamond
745,13324.0,32,77,7072.799999999998,2,2,1,5,Platinum
746,13325.0,81,12,675.3,3,4,2,9,Gold
747,13327.0,38,109,3617.5699999999993,2,1,1,4,Platinum
748,13328.0,316,17,1308.48,4,4,2,10,Silver
749,13329.0,31,19,740.3999999999999,2,3,2,7,Diamond
750,13330.0,92,53,1140.93,3,2,2,7,Diamond
751,13332.0,14,21,350.9,1,3,3,7,Diamond
752,13334.0,82,265,3502.32,3,1,1,5,Platinum
753,13336.0,77,51,795.1200000000001,3,2,2,7,Diamond
754,13338.0,154,24,431.82000000000005,4,3,3,10,Silver
755,13339.0,200,54,860.12,4,2,2,8,Gold
756,13340.0,45,134,10736.48,2,1,1,4,Platinum
757,13341.0,260,42,775.8499999999999,4,2,2,8,Gold
758,13343.0,172,22,303.93,4,3,3,10,Silver
759,13344.0,67,116,2511.6900000000005,3,1,1,5,Platinum
760,13345.0,276,22,377.6,4,3,3,10,Silver
761,13347.0,70,8,341.36,3,4,3,10,Silver
762,13348.0,64,14,233.76,3,4,4,11,Bronze
763,13349.0,10,16,247.32,1,4,4,9,Gold
764,13350.0,16,43,910.72,1,2,2,5,Platinum
765,13351.0,66,16,373.94,3,4,3,10,Silver
766,13352.0,7,27,389.28,1,3,3,7,Diamond
767,13354.0,71,51,743.5300000000001,3,2,2,7,Diamond
768,13355.0,122,32,674.7,3,3,2,8,Gold
769,13356.0,80,42,768.2400000000001,3,2,2,7,Diamond
770,13357.0,257,89,609.4000000000001,4,2,3,9,Gold
771,13358.0,268,29,439.03000000000003,4,3,3,10,Silver
772,13359.0,59,24,431.26,3,3,3,9,Gold
773,13362.0,3,169,3085.49,1,1,1,3,Platinum
774,13363.0,17,60,992.5,2,2,2,6,Diamond
775,13364.0,66,20,7.105427357601002e-15,3,3,4,10,Silver
776,13365.0,8,132,2191.2200000000003,1,1,1,3,Platinum
777,13366.0,50,1,56.160000000000004,2,4,4,10,Silver
778,13368.0,256,29,623.4,4,3,3,10,Silver
779,13369.0,354,19,263.75,4,3,4,11,Bronze
780,13370.0,366,44,721.3199999999999,4,2,2,8,Gold
781,13372.0,89,23,378.63999999999993,3,3,3,9,Gold
782,13373.0,60,158,3312.2500000000005,3,1,1,5,Platinum
783,13375.0,81,38,772.9,3,3,2,8,Gold
784,13376.0,99,53,1019.76,3,2,2,7,Diamond
785,13379.0,26,97,572.56,2,2,3,7,Diamond
786,13381.0,21,173,3626.81,2,1,1,4,Platinum
787,13382.0,280,15,222.99,4,4,4,12,Bronze
788,13384.0,30,155,4122.28,2,1,1,4,Platinum
789,13385.0,329,35,534.5699999999999,4,3,3,10,Silver
790,13388.0,121,36,627.15,3,3,3,9,Gold
791,13389.0,11,51,797.9599999999999,1,2,2,5,Platinum
792,13390.0,74,13,544.08,3,4,3,10,Silver
793,13391.0,203,1,59.8,4,4,4,12,Bronze
794,13394.0,1,164,2312.8,1,1,1,3,Platinum
795,13395.0,185,21,307.71999999999997,4,3,3,10,Silver
796,13396.0,21,47,1325.29,2,2,2,6,Diamond
797,13397.0,72,39,1539.1799999999998,3,3,2,8,Gold
798,13398.0,192,26,457.34000000000003,4,3,3,10,Silver
799,13402.0,127,39,621.2300000000002,3,3,3,9,Gold
800,13403.0,17,3,75.0,2,4,4,10,Silver
801,13404.0,1,11,252.49,1,4,4,9,Gold
802,13405.0,74,27,572.4509999999999,3,3,3,9,Gold
803,13408.0,1,501,27487.41,1,1,1,3,Platinum
804,13410.0,8,30,988.9100000000001,1,3,2,6,Diamond
805,13411.0,107,18,213.55,3,3,4,10,Silver
806,13414.0,133,24,1390.5,3,3,2,8,Gold
807,13416.0,43,19,712.5,2,3,2,7,Diamond
808,13417.0,4,28,640.83,1,3,3,7,Diamond
809,13418.0,11,314,5845.4400000000005,1,1,1,3,Platinum
810,13419.0,63,16,221.06,3,4,4,11,Bronze
811,13420.0,134,10,140.35,3,4,4,11,Bronze
812,13421.0,40,103,1831.61,2,1,1,4,Platinum
813,13422.0,51,128,2601.55,3,1,1,5,Platinum
814,13425.0,108,78,1624.2100000000003,3,2,1,6,Diamond
815,13426.0,0,159,3550.7,1,1,1,3,Platinum
816,13427.0,19,29,582.6,2,3,3,8,Gold
817,13428.0,10,71,201.78,1,2,4,7,Diamond
818,13429.0,10,67,1006.7999999999998,1,2,2,5,Platinum
819,13430.0,18,54,648.6899999999999,2,2,2,6,Diamond
820,13431.0,67,46,1269.1,3,2,2,7,Diamond
821,13434.0,74,10,534.24,3,4,3,10,Silver
822,13435.0,5,103,3794.4900000000002,1,1,1,3,Platinum
823,13436.0,1,12,196.88999999999996,1,4,4,9,Gold
824,13437.0,14,167,3408.0600000000004,1,1,1,3,Platinum
825,13439.0,255,54,283.71,4,2,4,10,Silver
826,13441.0,91,13,296.64000000000004,3,4,3,10,Silver
827,13447.0,23,62,1104.2300000000002,2,2,2,6,Diamond
828,13448.0,16,198,3460.9900000000007,1,1,1,3,Platinum
829,13449.0,23,19,291.88000000000005,2,3,3,8,Gold
830,13450.0,26,71,2043.72,2,2,1,5,Platinum
831,13451.0,26,434,2838.56,2,1,1,4,Platinum
832,13452.0,259,2,590.0,4,4,3,11,Bronze
833,13453.0,165,17,356.97999999999996,4,4,3,11,Bronze
834,13455.0,24,53,1007.3499999999999,2,2,2,6,Diamond
835,13456.0,17,65,1737.82,2,2,1,5,Platinum
836,13458.0,7,394,9537.92,1,1,1,3,Platinum
837,13460.0,29,17,183.44,2,4,4,10,Silver
838,13461.0,38,27,1445.0000000000002,2,3,2,7,Diamond
839,13462.0,183,10,143.25,4,4,4,12,Bronze
840,13464.0,58,41,674.6800000000001,3,3,2,8,Gold
841,13466.0,100,18,297.95000000000005,3,3,3,9,Gold
842,13467.0,10,98,1071.91,1,2,2,5,Platinum
843,13468.0,1,306,5656.75,1,1,1,3,Platinum
844,13470.0,99,10,165.0,3,4,4,11,Bronze
845,13471.0,1,254,2501.84,1,1,1,3,Platinum
846,13473.0,60,22,417.53999999999996,3,3,3,9,Gold
847,13474.0,236,62,226.83999999999995,4,2,4,10,Silver
848,13475.0,191,86,1431.7800000000002,4,2,2,8,Gold
849,13476.0,178,61,1092.77,4,2,2,8,Gold
850,13477.0,37,81,1441.5300000000002,2,2,2,6,Diamond
851,13479.0,198,16,291.0,4,4,4,12,Bronze
852,13481.0,45,112,1776.81,2,1,1,4,Platinum
853,13482.0,232,11,184.64,4,4,4,12,Bronze
854,13483.0,65,10,140.34,3,4,4,11,Bronze
855,13484.0,241,8,313.8,4,4,3,11,Bronze
856,13485.0,233,23,454.24,4,3,3,10,Silver
857,13486.0,78,69,1122.4099999999999,3,2,2,7,Diamond
858,13487.0,57,34,575.4000000000001,3,3,3,9,Gold
859,13488.0,17,427,8910.61,2,1,1,4,Platinum
860,13489.0,105,14,449.52,3,4,3,10,Silver
861,13491.0,51,86,1215.8199999999997,3,2,2,7,Diamond
862,13492.0,136,50,1269.84,3,2,2,7,Diamond
863,13493.0,275,8,618.63,4,4,3,11,Bronze
864,13494.0,311,18,316.26000000000005,4,3,3,10,Silver
865,13495.0,7,52,1990.12,1,2,1,4,Platinum
866,13496.0,10,36,617.93,1,3,3,7,Diamond
867,13497.0,282,20,321.04999999999995,4,3,3,10,Silver
868,13499.0,17,45,1146.96,2,2,2,6,Diamond
869,13500.0,23,67,1136.77,2,2,2,6,Diamond
870,13501.0,242,53,1310.47,4,2,2,8,Gold
871,13502.0,16,18,291.99999999999994,1,3,3,7,Diamond
872,13503.0,71,17,216.85000000000002,3,4,4,11,Bronze
873,13504.0,64,22,295.93000000000006,3,3,3,9,Gold
874,13505.0,67,227,4282.880000000001,3,1,1,5,Platinum
875,13506.0,312,29,452.82,4,3,3,10,Silver
876,13507.0,3,162,2479.16,1,1,1,3,Platinum
877,13508.0,243,12,110.97000000000003,4,4,4,12,Bronze
878,13509.0,8,44,979.72,1,2,2,5,Platinum
879,13510.0,1,117,1785.1599999999999,1,1,1,3,Platinum
880,13512.0,260,15,251.20999999999998,4,4,4,12,Bronze
881,13513.0,126,10,205.09999999999997,3,4,4,11,Bronze
882,13514.0,73,4,152.20000000000002,3,4,4,11,Bronze
883,13515.0,72,59,891.12,3,2,2,7,Diamond
884,13516.0,21,44,1389.4100000000003,2,2,2,6,Diamond
885,13517.0,59,143,2109.0699999999997,3,1,1,5,Platinum
886,13518.0,85,36,627.1600000000001,3,3,3,9,Gold
887,13519.0,50,9,110.8,2,4,4,10,Silver
888,13520.0,58,95,3487.7499999999995,3,2,1,6,Diamond
889,13521.0,1,418,1071.73,1,1,2,4,Platinum
890,13522.0,30,5,125.80000000000001,2,4,4,10,Silver
891,13523.0,33,177,3755.38,2,1,1,4,Platinum
892,13524.0,40,27,680.1800000000001,2,3,2,7,Diamond
893,13525.0,14,6,628.78,1,4,3,8,Gold
894,13527.0,33,218,2218.61,2,1,1,4,Platinum
895,13529.0,78,15,307.76,3,4,3,10,Silver
896,13531.0,205,22,483.80000000000007,4,3,3,10,Silver
897,13532.0,33,66,210.30999999999995,2,2,4,8,Gold
898,13533.0,182,75,269.09000000000003,4,2,4,10,Silver
899,13534.0,2,342,5613.08,1,1,1,3,Platinum
900,13536.0,1,178,3444.39,1,1,1,3,Platinum
901,13538.0,43,25,1280.8500000000001,2,3,2,7,Diamond
902,13539.0,85,38,605.84,3,3,3,9,Gold
903,13544.0,39,78,276.06,2,2,4,8,Gold
904,13546.0,12,97,621.09,1,2,3,6,Diamond
905,13548.0,96,123,678.16,3,1,2,6,Diamond
906,13549.0,25,52,916.1199999999999,2,2,2,6,Diamond
907,13551.0,319,4,91.80000000000001,4,4,4,12,Bronze
908,13552.0,66,121,3539.53,3,1,1,5,Platinum
909,13555.0,73,135,4098.88,3,1,1,5,Platinum
910,13557.0,28,34,584.06,2,3,3,8,Gold
911,13558.0,5,169,594.52,1,1,3,5,Platinum
912,13560.0,7,32,171.42,1,3,4,8,Gold
913,13561.0,215,14,141.86,4,4,4,12,Bronze
914,13562.0,81,82,1799.33,3,2,1,6,Diamond
915,13563.0,84,49,777.53,3,2,2,7,Diamond
916,13564.0,144,83,623.3900000000002,4,2,3,9,Gold
917,13565.0,19,38,240.22,2,3,4,9,Gold
918,13566.0,40,169,856.8400000000001,2,1,2,5,Platinum
919,13568.0,173,43,187.04999999999998,4,2,4,10,Silver
920,13569.0,17,79,338.61999999999995,2,2,3,7,Diamond
921,13570.0,243,27,239.49000000000004,4,3,4,11,Bronze
922,13571.0,12,340,2088.94,1,1,1,3,Platinum
923,13572.0,205,33,1384.2499999999998,4,3,2,9,Gold
924,13573.0,50,25,290.25,2,3,4,9,Gold
925,13575.0,23,46,732.07,2,2,2,6,Diamond
926,13576.0,10,130,6703.300000000001,1,1,1,3,Platinum
927,13577.0,25,85,1658.3,2,2,1,5,Platinum
928,13579.0,14,23,467.0400000000001,1,3,3,7,Diamond
929,13581.0,309,10,118.0,4,4,4,12,Bronze
930,13583.0,155,53,781.03,4,2,2,8,Gold
931,13584.0,306,24,142.4,4,3,4,11,Bronze
932,13587.0,31,11,347.0,2,4,3,9,Gold
933,13588.0,15,180,2445.12,1,1,1,3,Platinum
934,13589.0,14,21,379.65000000000003,1,3,3,7,Diamond
935,13590.0,11,89,1976.12,1,2,1,4,Platinum
